,Score: Max Loss,Zero Line,Random,HMM(2),HMM(3),HMM(4),HMM(5),HMM(6),Max Gain
164,0.0,0.5253471024460515,0.5223427009040805,0.5256692822223662,0.5278808874320944,0.5278808874320944,0.5278808874320944,0.5278808874320944,1.0
165,0.0,0.4943974575553814,0.4956792304455413,0.5092972393055754,0.5092972393055754,0.5166939938978375,0.5166939938978375,0.5166939938978375,1.0
166,0.0,0.5303406860270296,0.5365966651891683,0.5301702317732891,0.5320630270005696,0.5327978970463153,0.5327978970463153,0.5327978970463153,1.0
167,0.0,0.5246244636744574,0.5303042849169491,0.5269182163193346,0.5269182163193346,0.5269182163193346,0.5269182163193346,0.5269182163193346,1.0
168,0.0,0.478594470644484,0.4852615658971561,0.527614207881526,0.527614207881526,0.5377891518637731,0.5377891518637731,0.5377891518637731,1.0
169,0.0,0.5043435518225944,0.5040698112717648,0.5004912718003544,0.5078493361518558,0.5078493361518558,0.5078493361518558,0.5078493361518558,1.0
170,0.0,0.5333731133458344,0.5424435174914759,0.5368518495331105,0.5368518495331105,0.5368518495331105,0.5368518495331105,0.5368518495331105,1.0
171,0.0,0.48712404069921805,0.48563409184041983,0.514758454477912,0.514758454477912,0.5167764416622534,0.5167764416622534,0.5167764416622534,1.0
172,0.0,0.5238761946825059,0.5080830440331636,0.5256083422369591,0.5256107778791729,0.5256107778791729,0.5256107778791729,0.5256107778791729,1.0
173,0.0,0.5182491600400005,0.5223770975534686,0.5098262902884547,0.5163117083638549,0.5213555747884111,0.5213555747884111,0.5213555747884111,1.0
174,0.0,0.5087877266769006,0.5100349894458808,0.5076978660961128,0.5086623180621253,0.5086623180621253,0.5087877266769006,0.5087877266769006,1.0
175,0.0,0.495395741506588,0.502937939781203,0.5048669836570876,0.5048669836570876,0.5088097377205302,0.5088097377205302,0.5088097377205302,1.0
176,0.0,0.4878474631269065,0.489293931941595,0.5182145289274197,0.5182145289274197,0.5182145289274197,0.5182145289274197,0.5182145289274197,1.0
177,0.0,0.4510310125855816,0.44683608756032456,0.5373118910014799,0.5443709225600505,0.5443709225600505,0.5489689874144184,0.5489689874144184,1.0
178,0.0,0.5421179804985767,0.5477672438818301,0.5417648347148135,0.5419222923761978,0.5419222923761978,0.5421179804985767,0.5421179804985767,1.0
179,0.0,0.47691929510108216,0.48491032541400303,0.5241747169059654,0.5241747169059654,0.527638459716117,0.527638459716117,0.527638459716117,1.0
180,0.0,0.5110649691273701,0.5032250675255076,0.5132930698097499,0.5133268191709227,0.5233092373608651,0.5233092373608651,0.5233092373608651,1.0
181,0.0,0.4735373909571529,0.47328631676192723,0.527734022284999,0.5282998304612584,0.5395691403840885,0.5395691403840885,0.5395691403840885,1.0
182,0.0,0.4811894249163623,0.47918379214504686,0.5199737224644976,0.5228674246201924,0.5228674246201924,0.5228674246201924,0.5228674246201924,1.0
183,0.0,0.5029680138864249,0.5026352096312509,0.5072018245491476,0.5072018245491476,0.5426986621316356,0.5426986621316356,0.5426986621316356,1.0
184,0.0,0.5081753199270727,0.512723512701797,0.5075949032088961,0.5076326067308764,0.5303964706603145,0.5303964706603145,0.5303964706603145,1.0
185,0.0,0.47414847460789394,0.46651259124235717,0.5274122304626021,0.5274122304626021,0.5274122304626021,0.5274122304626021,0.5274122304626021,1.0
186,0.0,0.4875285222938043,0.492210741542607,0.5090053058339318,0.5110697945566337,0.5352738723925997,0.5352738723925997,0.5352738723925997,1.0
187,0.0,0.5090904943202006,0.5061542971745643,0.5072839472616394,0.5105868899627433,0.5171020111790418,0.5171020111790418,0.5171020111790418,1.0
188,0.0,0.5032410386635148,0.5012598221226497,0.5061314312498962,0.5061314312498962,0.5130262670384762,0.5130262670384762,0.5130262670384762,1.0
189,0.0,0.5122032122783752,0.5147324247554252,0.5136561079623408,0.5152302230088938,0.5176744082654237,0.5176744082654237,0.5176744082654237,1.0
190,0.0,0.47894402803865593,0.47581537449540956,0.5252028639924764,0.5252028639924764,0.565126215064097,0.565126215064097,0.565126215064097,1.0
191,0.0,0.5107064923810624,0.5048480725914459,0.5087677289422707,0.510061188101031,0.5129402927849922,0.5129402927849922,0.5129402927849922,1.0
192,0.0,0.5117223492356113,0.5183915115903548,0.5146044851910685,0.5146044851910685,0.5146044851910685,0.5146044851910685,0.5146044851910685,1.0
193,0.0,0.5442748217174569,0.5402803208896693,0.5433332085412255,0.5455071437809285,0.5455071437809285,0.5455071437809285,0.5455071437809285,1.0
194,0.0,0.4779791208595371,0.47729203773313794,0.5178728925918294,0.5218567888814059,0.5556909897971508,0.5556909897971508,0.5556909897971508,1.0
195,0.0,0.5184740519208051,0.5214817708394879,0.5202276814849603,0.5228696051159797,0.5228696051159797,0.5228696051159797,0.5228696051159797,1.0
196,0.0,0.507564915605716,0.5012333941063377,0.5039161767569332,0.5059597640256834,0.5309990804119359,0.5309990804119359,0.5309990804119359,1.0
197,0.0,0.47809545885523846,0.4828623436339597,0.5244952536893489,0.5249181617432197,0.5562037405785835,0.5562037405785835,0.5562037405785835,1.0
198,0.0,0.467402905722405,0.47518509284179844,0.5355227707882209,0.5355227707882209,0.5485332046432362,0.5485332046432362,0.5485332046432362,1.0
199,0.0,0.4888738256029792,0.48955406214531644,0.5105825067720803,0.5137560339976894,0.5137560339976894,0.5137560339976894,0.5137560339976894,1.0
200,0.0,0.4961742333941235,0.49435947240373784,0.5070608273825515,0.5070608273825515,0.5070608273825515,0.5070608273825515,0.5070608273825515,1.0
201,0.0,0.4831389937145016,0.483293725068162,0.5080273872476864,0.5080273872476864,0.5080273872476864,0.5168610062854982,0.5168610062854982,1.0
202,0.0,0.5326002967727241,0.5327358331817742,0.5331503291525662,0.5331503291525662,0.5331503291525662,0.5331503291525662,0.5331503291525662,1.0
203,0.0,0.545731833823644,0.5532209896660797,0.5207418029702782,0.545731833823644,0.545731833823644,0.545731833823644,0.545731833823644,1.0
204,0.0,0.5155011613385933,0.519325608429032,0.5131352025729236,0.5166543278855041,0.5191328792904001,0.5191328792904001,0.5191328792904001,1.0
205,0.0,0.4778585211515175,0.47346971342265276,0.5270853482285853,0.5270853482285853,0.5270853482285853,0.5270853482285853,0.5270853482285853,1.0
206,0.0,0.5026265334610771,0.5025149457559244,0.5006669307306109,0.5029495604012417,0.5567537174899488,0.5567537174899488,0.5567537174899488,1.0
207,0.0,0.5218443827369244,0.5263390723708549,0.5189809169758658,0.5276540716643411,0.5276540716643411,0.5276540716643411,0.5276540716643411,1.0
208,0.0,0.4761598610258099,0.4676810038924511,0.5238515878584835,0.5260268758742495,0.5431518625808238,0.5431518625808238,0.5431518625808238,1.0
209,0.0,0.5398763116562867,0.5445894414813307,0.5383088125688715,0.5436912751886713,0.5496475850026713,0.5496475850026713,0.5496475850026713,1.0
210,0.0,0.5037078239448174,0.49800711973172357,0.5025515610055041,0.5025515610055041,0.51883020689762,0.51883020689762,0.51883020689762,1.0
211,0.0,0.507711726387725,0.5073418094447038,0.5079188633708782,0.5079188633708782,0.519563097762466,0.519563097762466,0.519563097762466,1.0
212,0.0,0.533510044838644,0.533929907165061,0.5313758236206325,0.5323894295878917,0.5328592178849352,0.533510044838644,0.533510044838644,1.0
213,0.0,0.5251561117312844,0.5279679339051435,0.5213772228528186,0.5221073598434035,0.5535141946760977,0.5535141946760977,0.5535141946760977,1.0
214,0.0,0.5058808225604532,0.5085760431271699,0.5047897235692931,0.5055501175481866,0.5187445648896707,0.5187445648896707,0.5187445648896707,1.0
215,0.0,0.4913237365881385,0.5048725051874986,0.5080001314064465,0.5085987183287546,0.5085987183287546,0.5086762634118615,0.5086762634118615,1.0
216,0.0,0.5320439669757238,0.5370878063844514,0.5287186004651884,0.5315712868446242,0.5334959909078586,0.5334959909078586,0.5334959909078586,1.0
217,0.0,0.5197953396114744,0.5207701653477392,0.517764731960247,0.5209827172117196,0.5209827172117196,0.5209827172117196,0.5209827172117196,1.0
218,0.0,0.49966010273091294,0.5028699736824949,0.5046410079570134,0.5046410079570134,0.5084410223681636,0.5084410223681636,0.5084410223681636,1.0
219,0.0,0.48742835099620696,0.4844358499958172,0.5149946153902643,0.5149946153902643,0.5149946153902643,0.5149946153902643,0.5149946153902643,1.0
220,0.0,0.5265587790291679,0.531999976126102,0.5180248863005605,0.5284290564737057,0.5528394644487808,0.5528394644487808,0.5528394644487808,1.0
